person_id,summary,body_text,peer_reviewed,relative_statement,student_statement
2539,"<p>
	Pakmodrupa was a disciple of <a href=""/biographies/view/Gampopa/TBRC_P1844"">Gampopa</a> and is one of the earliest patriarchs of the Kagyu tradition. Also known as Dakpo Lhaje, his monastery, <a href=""/geographies/view/Densatil/TBRC_g434"">Densatil</a>, which he foundedi in 1158, was the training ground for most of the founders of the Kagyu sub-traditions, such as <a href=""/biographies/view/Taklungtangpa/TBRC_p2649"">Taklungtangpa</a> and <a href=""/biographies/view/Jikten-Gonpo/TBRC_p16"">Jikten Gonpo</a>, who went on to establish the Taklung and Drigung Kagyu, respectively. He integrated teachings that he received from Kadam, Sakya and, in vision, Zhije instructors into those he received from Gampopa. A widely learned but humble monk, he gave a clear priority to meditation over textual scholarship and philosophical reflection. His collected works have only recently been published in full.</p>","<p>
	<span style=""margin: 7px; text-align: center; float: left;""><a class=""essGallery"" href=""/uploads/person/2539/89141%20pagmodrupa.jpg"" rel=""essGallery""><img alt="""" border=""0"" height=""238"" src=""/uploads/person/2539/89141%20pagmodrupa.jpg"" width=""230"" /></a><br />
	<br />
	<a href=""http://www.himalayanart.org/image.cfm/89141.html"" target=""_blank""><img alt="""" class=""HAR_link"" src=""/images/link_to_HAR.gif"" /></a></span>Pakmodrupa Dorje Gyelpo (phag mo gru pa rdo rje rgyal po) was born in 1110 and brought up by poverty stricken parents in the southern Kham. According to some sources his father was named Wena Atar (we na a thar) and his mother was Tsunne (btsun ne). They died when he was a youngster of about seven years. Other sources have them named <a href=""http://treasuryoflives.org/biographies/view/Tsangpa-Peldrak/TBRC_P2336"">Tsangpa Peldrak</a> (gtsang pa dpal grags) and <a href=""http://treasuryoflives.org/biographies/view/Tsangmo-Rinchen-Gyen/TBRC_P2337"">Tsangmo Rinchen Gyen</a> (gtsang mo rin chen rgyan). His one younger brother, (or, according to some sources, his cousin) later known by the name <a href=""http://treasuryoflives.org/biographies/view/Katokpa-Dampa-Deshek/2589"">Dampa Deshek</a> (dam pa bde gshegs, 1122-1192), would found a very important early Nyingma monastery in Kham called <a href=""/geographies/view/Katok/TBRC_g17"">Katok</a> (kaH thog). It is said that before he was three, Pakmodrupa could remember how he was once a monkey during the time of the past Buddha Kashyapa. He forgot about it when his parents fed him tainted meat, but recovered this past-life memory later in life.</p>
<p>
	When his parents died, Pakmodrupa was placed under the care of his paternal uncle, a monk who also had employment outside his small monastery, <a href=""/geographies/view/Chakyi-Lhakhang/TBRC_G430"">Chakhyi Lhakhang</a> (bya khyi lha khang) as a household priest (mchod gnas). This uncle sponsored his noviciate, while he in turn helped his uncle by working on a number of things, such as illustrating manuscripts. He had a natural talent for art and calligraphy, mastered reading and writing with no difficulty. He then acted as a record keeper for the monastery's abbot, <a href=""/biographies/view/Khenpo-Tsultrim/TBRC_P3783"">Khenpo Tsultrim</a> (mkhan po tshul khrims) for whom he also scribed in silver letters one volume of Prajñāpāramitā.</p>
<p>
	<span style=""margin: 7px; text-align: center; float: right;""><a class=""essGallery"" href=""/uploads/person/2539/65461%20pagmodrupa.jpg"" rel=""essGallery""><img alt="""" border=""0"" height=""320"" src=""/uploads/person/2539/65461%20pagmodrupa.jpg"" width=""230"" /></a><br />
	<br />
	<a href=""http://www.himalayanart.org/image.cfm/65461.html"" target=""_blank""><img alt="""" class=""HAR_link"" src=""/images/link_to_HAR.gif"" /></a></span>When Pakmodrupa was about twenty years old, taking with him a few turquoises for financing, he made the very long journey to the central parts of Tibet. There, after his full ordination, at age twenty-five, and following several years of study in various places — at first primarily Kadampa teachers, and later teachers of practically every tantric lineage that then existed — he found a teacher to whom he would devoted about twelve years of his life. This was one of the most renowned early tantric masters of the Sakya school, <a href=""/biographies/view/Sachen-Kunga-Nyingpo/2916"" rid=""X1615"">Sachen Kunga Nyingpo</a> (sa chen kun dga' snying po, 1092-1158). During his time with Sachen he primarily studied and practiced the Lamdre (<em>lam 'bras</em>). He composed a compendium of Lamdre teachings, which still survives, called the <em>Pedzodma</em> (<em>dpe mdzod ma</em>).</p>
<p>
	He next spent two years with <a href=""/biographies/view/Gampopa-Sonam-Rinchen/3168"" rid=""X1844"">Gampopa Sonam Rinchen</a> (sgam po pa bsod nam rin chen, 1070-1153), a close disciple of <a href=""/biographies/view/Milarepa/3178"" rid=""X1853"">Milarepa</a>. At first, when he went to Gampopa's seat, <a href=""/geographies/view/Daklha-Gampo/TBRC_197"">Daklha Gampo</a> (dwags lha sgam po) together with <a href=""/biographies/view/Zhang-Yudrakpa-Tsondru-Drakpa/3182"" rid=""X1857"">Zhang Yudrakpa Tsondru Drakpa</a> (zhang g.yu brag pa brtson 'grus grags pa, 1123-1193) Gampopa was indisposed and not receiving visitors, so he spent four days carrying earth and stone for building a chorten. As a result, he was able to receive teachings and, under Gampopa he is said to have attained full realization of Mahāmudrā. His years of restlessly seeking spiritual guidance came to a decisive conclusion. Some of Pakmodrupa's dialogs with Gampopa about meditation may still be read today.</p>
<p>
	<span style=""margin: 7px; text-align: center; float: left;""><a class=""essGallery"" href=""/uploads/person/2539/254%20Pagmodrupa.jpg"" rel=""essGallery""><img alt="""" border=""0"" height=""238"" src=""/uploads/person/2539/254%20Pagmodrupa.jpg"" width=""170"" /></a><br />
	<br />
	<a href=""http://www.himalayanart.org/image.cfm/254.html"" target=""_blank""><img alt="""" class=""HAR_link"" src=""/images/link_to_HAR.gif"" /></a></span>A hermit in an area to the east of city of Tsetang (rtses thang), a place called Pakmodru (phag mo gru) which means ‘Sow Crossing,' handed over to him his meditation hut. It was a place of great natural beauty, with plenty of juniper trees. Gradually other meditators came there and built their own huts, which formed the original nucleus for the <a href=""/geographies/view/Densatil/TBRC_g434"">Densatil</a> (gdan sa thil) Monastery. This would become the ‘mother' monastery for hundreds of other monasteries, and in these early times it was often called simply Densa, “The Headquarters.”</p>
<p>
	Later, during the time that Tibet was ruled by the Pakmodru Dynasty (1350-1481 CE), the magnificent chortens that served as their royal tombs were built here. The place where the simple grass with willow framework meditation hut of Pakmodrupa once stood — it survived until the middle of the twentieth century — is still considered the most holy site in the monastery. When Pakmodrupa taught there, it is said that the monks would cover the ground of his route from his hut to his teaching chair with their hats, clothing and katak scarves. Monks were attracted from far-flung places due to widespread reports that, with scarcely any exceptions, those who attended Pakmodrupa's teachings would all have very powerful meditative experiences.</p>
<p>
	The following is a brief sample of Pakmodrupa's teachings, with their emphasis on meditation. It is taken from the <em>Jewelled Ladder</em> (<em>rin chen them skas</em>):</p>
<p style=""margin-left: 40px;"">
	<span style=""margin: 7px; text-align: center; float: right;""><a class=""essGallery"" href=""/uploads/person/2539/89957%20Pagmodrupa.jpg"" rel=""essGallery"" title=""Courtesy of Michael and Beata McCormack. Used by permission.""><img alt="""" border=""0"" height=""208"" src=""/uploads/person/2539/89957%20Pagmodrupa.jpg"" width=""190"" /></a><br />
	<br />
	<a href=""http://www.himalayanart.org/image.cfm/89957.html"" target=""_blank""><img alt="""" class=""HAR_link"" src=""/images/link_to_HAR.gif"" /></a></span>The persons who rely [on these philosophies]<br />
	may have achieved certainty through their own intellects<br />
	in their various diverse views,<br />
	but since they have neither understood nor realized these<br />
	through meditation practice,<br />
	theirs are views devoid of realization.<br />
	<br />
	Not just for three limitless eons,<br />
	but even for a million they may follow their procedures.<br />
	Still, there is no squeezing oil from husks.<br />
	They may plow and hoe the winter ground,<br />
	but come spring there will be no result.<br />
	Those who want to go east<br />
	waste their steps going west.<br />
	People suffering from the sweltering heat<br />
	desire shade, but surely, if they go again and again<br />
	to bask by the bonfire,<br />
	they will just go on suffering from the heat.</p>
<p>
	Pakmodrupa viewed himself as a servant of all sentient beings, and whatever donations he received went to the welfare of the entire monastic community. He ate the same food as the others. He was very strict about his personal observance of the vinaya rules and expected the same from his community. He did not consider any task too lowly, and was known to carry water and gather ashes. He went on begging rounds with the other monks, a practice well known in Theravada Buddhist countries, but exceptional in Tibet. He was in the habit of keeping in seclusion during the waning phase of the moon, but during the waxing phase he would give teachings every afternoon. Many of these teaching sessions called <em>tsogcho</em> (<em>tshogs chos</em>) were recorded in writing, and they make for fascinating reading.</p>
<p>
	<span style=""margin: 7px;text-align:center;float:left;""><a class=""essGallery"" href=""/uploads/person/2539/Pakmodrupa 666.jpg"" id=""img_1207"" rel=""essGallery""><img border=""0"" height=""238"" src=""/uploads/person/2539/Pakmodrupa 666.jpg"" width=""170"" /></a><br />
	<br />
	<a href=""http://www.himalayanart.org/image.cfm/666.html"" target=""_blank""><img class=""HAR_link"" src=""/images/link_to_HAR.gif"" /></a></span> When Pakmodrupa died in 1170, the event is said to have been accompanied by a number of wondrous signs of his sainthood. About 1600 monks attended his funeral. His many lay and monastic followers decided to build a chörten to enshrine his remains. A team of Newar artisans, headed by Manibhadra, did much of the work on it. Besides portraits of the Mahasiddhas, it had 2,170 images of various forms of Buddha.</p>
<p>
	The lineage of Pakmodrupa is commonly called the Pakdru Kagyu (<em>phag gru bka' brgyud</em>), or this term is used as a way of including all the lineages that descended from his disciples. The most important and the best known of these lineages or schools were the Drukpa Kagyu, which came from his disciple <a href=""http://www.treasuryoflives.org/biographies/view/Lingrepa-Pema-Dorje/11877"">Lingrepa Pema Dorje</a> (gling ras pa pad+ma rdo rje, 1128-1188); the Drigung Kagyu, which came from <a href=""http://www.treasuryoflives.org/biographies/view/Jigten-Gonpo-Rinchen-Pel/2899"">Jikten Gonpo Rinchen Pel</a> ('jig rten mgon po rin chen dpal, 1143-1217); and the Taklung Kagyu from <a href=""http://www.treasuryoflives.org/biographies/view/Taklungtangpa-Tashi-Pel/4368"">Taklungtangpa Tashi Pel</a> (stag lung thang pa bkra shis dpal, 1142-1209/1210). The other five disciples who are credited with establishing separate traditions of Kagyu traditions (or for being the teachers to the founders) are: <a href=""/biographies/view/Marpa-Sherab-Yeshe/3469"" rid=""X1GS56176"">Marpa Sherab Yeshe</a> (smar pa shes rab ye shes, 1135-1203), founder of the Martsang Kagyu; <a href=""/biographies/view/Gyerton-Tsultrim-Sengge/5"" rid=""X00AG02484"">Gyergom Tsultrim Sengge</a> (gyer sgom tshul khrims seng+ge, 1144-1204), founder of the Shukseb Kagyu; Gyeltsa <a href=""/biographies/view/Tropu-Gyeltsa-Rinchen-Gon/2799"" rid=""X1508"">Rinchen Gon</a> (rgyal tsha rin chen mgon, 1118-1195), founder of <a href=""/geographies/view/Tropu-Monastery/TBRC_g279"">Tropu Monastery</a>, the seat of the Tropu Kagyu initiated by his disciple, <a href=""http://www.treasuryoflives.org/biographies/view/Tropu-Lots%C4%81wa-Jampa-Pel/6405"">Tropu Lotsāwa Jampa Pel</a> (khro phu lo tsA ba byams pa dpal, c.1172-1225/1236); <a href=""/biographies/view/Yabzang-Choje-Chokyi-Monlam/6749"" rid=""X4322"">Yabzang Choje Chokyi Monlam</a> (g.ya' bzang chos rje chos kyi smon lam, 1169-1223), founder of the Yabzang Kagyu; and <a href=""/biographies/view/Yelpa-Yeshe-Tsek/7636"" rid=""X5132"">Yelpa Yeshe Tsek</a> (yel pa ye shes brtsegs, 1134-1194), founder of the Yelpa Kagyu.</p>",0,0,0
7673,"<p>
	Trained as a physician by his father as a young man, Wolkhawa became a monk and went on to be one of the important teachers of the early Kagyu. He also had personal links with the Sakya and Zhije. Wolkhawa specialized in teachings on how to develop compassion.</p>","<p>
	<span mce_style=""margin: 7px;text-align:center;float:left;"" style=""margin: 7px;text-align:center;float:left;""><a class=""essGallery mceItemAnchor"" href=""/uploads/person/7673/795%20stupa.jpg"" id=""img_328"" mce_href=""/uploads/person/7673/795 stupa.jpg"" rel=""essGallery""><img alt="""" border=""0"" height=""238"" mce_src=""/uploads/person/7673/795 stupa.jpg"" src=""/uploads/person/7673/795%20stupa.jpg"" width=""170"" /></a><br />
	<br />
	<a href=""http://www.himalayanart.org/image.cfm/795.html"" mce_href=""http://www.himalayanart.org/image.cfm/795.html"" target=""_blank""><img alt="""" class=""HAR_link"" mce_src=""/images/link_to_HAR.gif"" src=""/images/link_to_HAR.gif"" /></a></span>Wolkhawa Drolgom Choyung received his name from his place of birth, Wolkha ('ol kha). His father was a doctor by the name of Monlam Bar (lha rje smon lam 'bar), and his mother was Namshe Kyi (rnam shes skyid).</p>
<p>
	He was trained in both Buddhist teachings and medicine by his father until his marriage at the age of fifteen. During the year that followed his bride died and, overwhelmed by grief, he took religious vows from Geshe Draktsawa (dge bshes brag rtsa ba).</p>
<p>
	His studies included everything from the basic texts on vinaya vows to the ear-whispered teachings known as the Rechung Nyengyu (<i>ras chung snyan brgyud</i>) which he studied with <a href=""/biographies/view/Zhangton-Sherab-Bar/P5168"">Zhangton Sherab Bar</a> (zhang ston shes rab 'bar) and <a href=""/biographies/view/Rechungpa/P4278"">Rechungpa</a> (ras chung pa) respectively. Wolkhawa received teachings on the entire set of sadhana practices translated by <a href=""/biographies/view/Bari-Lotsāwa/P3731"">Bari Lotsāwa</a> (ba ri lo tsA ba) directly from the translator himself.</p>
<p>
	Wolkhawa is now best known as a prominent disciple of <a class=""mceItemAnchor"" href=""/biographies/view/Gampopa-Sonam-Rinchen/3168"" mce_href=""/biographies/view/Gampopa-Sonam-Rinchen/3168"" rid=""X1844"">Gampopa Sonam Rinchen</a> (sgam po pa bsod nam rin chen, 1079-1153). It is interesting that Gampopa and he shared similar life stories. Both were trained as doctors, but renounced worldly occupations after the deaths of their wives. <a class=""mceItemAnchor"" href=""/biographies/view/Zhang-Yudrakpa-Tsondru-Drakpa/3182"" mce_href=""/biographies/view/Zhang-Yudrakpa-Tsondru-Drakpa/3182"" rid=""X1857"">Zhang Yudrakpa Tsondru Drakpa</a> (zhang g.yu brag pa brtson 'grus grags pa, 1123-1193) considered Wolkhawa one of his six most important teachers, particularly for his precepts on developing practical bodhicitta on the conventional level, including special methods for enhancing compassion in daily life.</p>
<p>
	Wolkhawa mastered some exceptional yogic abilities. Some were demonstrated during his retreats at a large island with many natural caves named Semodo (se mo do), sometimes called Sinmodo (srin mo do), in <a href=""/geographies/view/Namtso/TBRC_G2398"">Namtso</a> (gnam mtsho). On this island there was nothing to eat except what was brought there from the mainland, and the water was just a little too salty for ordinary drinking. Yet the salinity was not sufficiently high to prevent freezing during the bitter winters. The winter opened a window of opportunity for the hermits who wished to go to or from the island.</p>
<p>
	Once when he was with his teacher Gampopa at Semodo, it is said that he injected his own consciousness into the body of a dead goose, which flew around the island three times. Another time at Semodo he suddenly fell backward on the ground unconscious. Gampopa asked someone to bring some nutmeg for his tea, which he then drank. When Wolkhawa regained consciousness, he sensed the taste of nutmeg rising up from his stomach. This was taken as a sign that he had achieved a single identity with his spiritual mentor. It is also said that he could bring dead animals back to life and control events in the external world through his yogic gaze. He could paralyze whole armies and weapons would not wound him.</p>",0,0,0
8460,"<p>
	Khyungtsangpa is primarily remembered for his key role in the transmission of the Rechung Nyengyu. These teachings were not tied to any particular branch of the Kagyu, although it has been more often associated with the Drukpa Kagyu than with any other.</p>","<p>
	<span style=""margin: 7px;text-align:center;float:left;""><a class=""essGallery"" href=""/uploads/person/8460/Khyungtsangpa.jpg"" id=""img_56"" rel=""essGallery""><img alt="""" border=""0"" height=""238"" src=""/uploads/person/8460/Khyungtsangpa.jpg"" width=""170"" /></a><br />
	<br />
	<a href=""http://www.himalayanart.org/image.cfm/156.html"" target=""_blank""><img alt="""" class=""HAR_link"" src=""/images/link_to_HAR.gif"" /></a></span>Khyungtsangpa Yeshe Lama (khyung tshang pa ye shes bla ma) was born in 1115 in the Tolung (stod lung) valley to parents of old and prestigious families, the <a href=""/communities/view/Gar/TBRC_c63"">Gar</a> (mgar) and the <a href=""/communities/view/Nub/TBRC_TOL49"">Nub</a> (snubs). He had one sister.</p>
<p>
	According to his hagiographies, as he was growing up his behavior went out of control. He loved getting into quarrels, and he never asked his father for permission to do things. He just did what he wanted. One time he took from home a fine horse, a woolen cloak and quite a bit of gold and sold it all. Since he lied to his parents about it, they sent him off to <a href=""/geographies/view/Jayul/TBRC_G229"">Jayul</a> (bya yul), a Kadam monastery, to be ordained by <a href=""/biographies/view/Geshe-Jayulwa-Chenpo-Zhonno-O-/TBRC_p3475"">Geshe Jayulwa Chenpo Zhonno O </a>(bya yul ba chen po gzhon nu 'od, 1075-1138). He begged his parents to let him return home, but they told him that unless he continued staying in the monastery he would have to pay them back for the things he had stolen. Contrary to everyone's expectations he turned out to be a very good monk.</p>
<p>
	Khyungtsangpa studied with a number of mostly Kadam teachers, as well as a few of the famous translators of his day. At first the subjects were mainly the texts of logic and Madhyamaka, while later he progressed to Guhyasamāja and other tantric subjects. He studied Lamdre (<em>lam 'bras</em>) with the widely renowned woman teacher <a href=""/biographies/view/Machik-Zhama/P1238"">Machik Zhama</a> (ma gcig zha ma, 1062-1149). Then he met a disciple of <a href=""/biographies/view/Milarepa/3178"" rid=""X1853"">Milarepa</a> (mi la ras pa, 1040-1123) named Drigom Lingkhawa ('bri sgom gling kha ba, d.u.) who had just emerged from a sealed retreat. The main secret precepts given him by Drigom were on the practice of <em>tummo</em> (<em>gtum mo</em>).</p>
<p>
	<span style=""margin: 7px;text-align:center;float:right;""><a class=""essGallery"" href=""/uploads/person/8460/Khyungtsangpa20.jpg"" id=""img_59"" rel=""essGallery""><img alt="""" border=""0"" height=""238"" src=""/uploads/person/8460/Khyungtsangpa20.jpg"" width=""170"" /></a><br />
	<br />
	<a href=""http://www.himalayanart.org/image.cfm/20.html"" target=""_blank""><img alt="""" class=""HAR_link"" src=""/images/link_to_HAR.gif"" /></a></span>With Drigom's blessings he returned to U to seek out Milarepa's disciple <a href=""/biographies/view/Rechungpa/P4278"">Rechungpa Dorje Drakpa</a> (ras chung pa rdo rje grags pa, 1085-1161). According to tradition, after spending some time with Rechungpa and receiving from him initiations and secret precepts relating to the ear-whispered teachings (<em>snyan brgyud</em>), Rechungpa told him to go away and never come back, and to keep their teacher-student relationship a secret until his death. Afterward that he could bestow the precepts on anyone he wished, only he was in no case permitted to sell them. After hearing Khyungtsangpa's fervent wish, Rechungpa relented and agreed to a single meeting in the future. Those secret teachings form the basis of the teaching tradition Khyungtsangpa is known for propagating, the Rechung Nyengyu (<em>ras chung snyan brgyud</em>).</p>
<p>
	<span style=""margin: 7px;text-align:center;float:left;""><a class=""essGallery"" href=""/uploads/person/8460/khyungtsangpa171.jpg"" id=""img_60"" rel=""essGallery""><img alt="""" border=""0"" height=""238"" src=""/uploads/person/8460/khyungtsangpa171.jpg"" width=""170"" /></a><br />
	<br />
	<a href=""http://www.himalayanart.org/image.cfm/171.html"" target=""_blank""><img alt="""" class=""HAR_link"" src=""/images/link_to_HAR.gif"" /></a></span>Khyungtsangpa stayed unnoticed in retreats for several years, but then while staying at Khyungtsang the secret of his sainthood became known to the world, no doubt largely because of his miraculous powers. It is said that he could transfer his life principle into other bodies. He could move cross-legged in the sky and pass through solid objects without obstruction. They say that he never needed to relieve himself, and his blood turned entirely into milk. He developed his supersensory faculties to an extraordinary degree. He came to have many followers. As far as the transmission of the secret precepts are concerned, he did have three male disciples, but most significant for the historical continuity of the esoteric transmission was the woman <a href=""/biographies/view/Machik-Ongjo/P5898"">Machik Ongjo</a> (ma gcig ong jo, d.u.).</p>
<p>
	After Khyungtsangpa died at age 62, his body was cremated, and a number of relics appeared in the ashes.</p>",0,0,0
2584,"<p>
	Won Sherab Jungne was the compiler and author of the core texts of the <em>Single Intention</em>. A philosophical cycle that revolves around key statements made by <a href=""/biographies/view/Jigten-Gonpo/TBRC_P16"">Jigten Gonpo</a>, it is still regarded as a one of the main teachings of the Drigung Kagyu lineage. It is for this and for his important biography of his teacher that he is best known today.</p>","<p>
	<span data-mce-style=""margin: 7px; text-align: center; float: left;"" style=""margin: 7px; text-align: center; float: left;""><a class=""essGallery"" data-mce-="""" href=""/uploads/person/2584/On%20Sherab.jpg"" rel=""essGallery""><img alt="""" border=""0"" data-mce-="""" height=""260"" src=""/uploads/person/2584/On%20Sherab.jpg"" width=""220"" /></a></span>Eldest of the children, six sons and one daughter, of Sanggye Pel (sangs rgyas dpal) and his wife Choden (chos ldan), Sherab Jungne (shes rab 'byung gnas) would be called Won (<em>dbon</em>), which means ‘nephew,' because he was a relative of <a data-mce-="""" href=""/biographies/view/Jigten-Gonpo-Rinchen-Pel/2899"" rid=""X16"">Jikten Gonpo Rinchen Pel</a> ('jig rten mgon po rin chen dpal, 1143-1217). He was born in 1187. He was not called ‘nephew' because he was a nephew in the strict sense of the world, although he was certainly a scion of the same <a href=""/communities/view/Kyura/TBRC_TOL81"">Kyura</a> (skyu ra) family.</p>
<p>
	As a child, he demonstrated outstanding ability not only in reading and writing, but also in conjuring the hail-stopping magic of his ancestors. He excelled at singing and dancing. Despite his childhood dreams of becoming a wandering yogi, when a famous teacher named <a href=""/biographies/view/Ngepuwa/P2CZ7941"">Ngepuwa</a> (ngad phu ba) arrived in the region he took monastic vows from him after obtaining the consent of his father. Ngepuwa gave him the ordination name <a href=""/biographies/view/Lha-Rinchen-Gyelpo/P8LS13544"">Lha Rinchen Gyelpo</a> (lha rin chen rgyal po) when he was ordained at age seventeen. Ngepuwa recognized the young man's potential but unfortunately died soon afterward when Sherab Jungne was twenty.</p>
<p>
	In the next year, in 1207,&nbsp;Sherab Jungne left his home in Kham for U-Tsang with a large group of three hundred people on their way to see Ngepuwa's teacher Jikten Gonpo, who was over sixty years old at the time.</p>
<p>
	For his first three years at <a href=""/geographies/view/Drigung-Til/TBRC_g340"">Drigung Til</a> ('bris gung mthil) he served as a household priest for one named Gompa (sgom pa), attending every single one of the teaching sessions. Eventually he came to the attention of Jikten Gonpo, became his personal attendant, and took on other responsibilities as well. Sometimes he is called Chennga Sherab Jungne (spyan snga shes rab 'byung gnas) because of his service as Jikten Gonpo's personal attendant (<em>spyan snga ba</em>).</p>
<p>
	He had a phenomenal memory, took all of Jikten Gonpo's words to heart, and would sometimes even remind Jikten Gonpo of things he had said before and apparently forgotten. He was responsible for putting many of the teachings of the master into writing. During the last several years of Jikten Gonpo's life he mainly addressed the community only from behind a closed curtain, and allowed Sherab Jungne to teach in his place.</p>
<p>
	Before Jikten Gonpo died, he asked Sherab Jungne to become abbot of Drigung. Sherab Jungne declined out of a strong wish to devote himself to meditation. Nevertheless, for an entire year after the funeral, he was occupied by the building of a monumental stupa for enshrining the relics of his teacher, and his association with Drigung earned him the name Drigung Lingpa ('bris gung gling pa). Following the consecration of the stupa in 1218 he moved with a very small group of retreatants to a hermitage in Semodo Island (se mo do) at <a href=""/geographies/view/Lake-Namtso/TBRC_G2398"">Lake Namtso</a> (gnam mtsho) to concentrate on meditation. After a year there he continued west to Mt. Kailash. During his seven years in Western Tibet, he became the Mahāmudrā teacher of the King of Yatse (ya tse).</p>
<p>
	According to the <em>Blue Annals</em>, in 1218 he briefly served as abbot of <a href=""/geographies/view/Daklha-Gampo/TBRC_G197"">Daklha Gampo</a> (dwags lha sgam po), taking over the seat from his uncle <a href=""/biographies/view/Dakpo-Duldzin/TBRC_P1850"">Dakpo Duldzin</a> (dwags po 'dul 'dzin, 1134-1218).</p>
<p>
	In 1225, Sherab Jungne returned to Drigung Monastery, but soon after went south to Kharchu (mkhar chu). On his way there, at <a href=""/geographies/view/Samye-Monastery/TBRC_G287"">Samye Monastery</a>, he had a very significant meeting with <a href=""/biographies/view/Sakya-Paṇḍita/P1056"">Sakya Paṇḍita</a> (sa skya paNDi ta, 1182-1251).</p>
<p>
	It was in Kharchu in 1226 that Sherab Jungne performed what would prove to be one of the most significant events for the future of the Drigung lineage. He wrote down about two hundred “vajra statements” (<em>rdo rje'i gsung</em>) of Jikten Gonpo. At first they were in no particular order, and they were soon reduced to one hundred ninety to avoid repetition. Still later they were reduced to one hundred fifty, with the forty omitted statements placed in a text called the <em>Supplement</em> (<em>lhan thabs</em>).</p>
<p>
	The one hundred fifty vajra statements were sorted into seven thematic sections. During the remaining years of his life, Sherab Jungne would go to different places and give teachings on the basis of some or all of the work. He and some commentators in the following decades were responsible for forming a school of Buddhist philosophical thought called the <em>Single Intention</em> (<em>dgongs gcig</em>), meaning the Buddha had the ‘single intention' of bringing all to enlightenment. This was and is by far the most important philosophical system of the Drigung, and arguably of the entire Kagyu school in its earlier centuries. Although of course he was a very important teacher during his times, he did not hold regularly scheduled classes and generally did not stay in large monasteries. Still, many felt drawn to share the hardships of his retreat places, and at one point they rose to the number of five hundred very dedicated students.</p>",0,0,0
